T,T1,regime,group,thscode,name,industry,concept,con_pct,con_lu_cnt,score,factors,reason,catalyst,tech,watch,watch_range,risk,priority
2026-01-05,2026-01-06,aggressive,lu,002925.SZ,盈趣科技,消费电子,脑机接口,13.697426730673602,28.0,91.0,"{'theme': 1.0, 'concept': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 脑机接口方向/脑机接口 1板 封单比25.4% 涨停时间09:30 题材内涨停29家 概念内涨停28家 驱动概念[脑机接口] 成交4.3亿,脑机接口+机器人+智能制造+摩尔线程,1连板 换手承接量比1.81,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收18.63,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-01-05,2026-01-06,aggressive,lu,002555.SZ,三七互娱,游戏,脑机接口,13.697426730673602,28.0,91.0,"{'theme': 1.0, 'concept': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 脑机接口方向/脑机接口 1板 封单比17.7% 涨停时间09:36 题材内涨停29家 概念内涨停28家 驱动概念[脑机接口] 成交12.1亿,脑机接口+AI游戏+小游戏流水,1连板 换手承接量比0.86,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收25.96,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-01-06,2026-01-07,aggressive,lu,600266.SH,城建发展,房地产,卫星导航,2.2833997428760577,12.0,100.0,"{'theme': 1.0, 'concept': 1.0, 'ladder': 1.0, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 商业航天方向/卫星导航 3板 封单比16.3% 涨停时间09:31 题材内涨停12家 概念内涨停12家 驱动概念[卫星导航] 成交7.6亿,商业航天+北京国资+房地产,3连板 换手承接量比1.11,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收6.14,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-01-06,2026-01-07,aggressive,lu,002925.SZ,盈趣科技,消费电子,脑机接口,5.7387487104539225,18.0,98.0,"{'theme': 1.0, 'concept': 1.0, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 脑机接口方向/脑机接口 2板 封单比42.8% 涨停时间09:25 题材内涨停17家 概念内涨停18家 驱动概念[脑机接口] 成交4.7亿,脑机接口+机器人+智能制造+摩尔线程,2连板 换手承接量比1.50,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收20.49,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-01-07,2026-01-08,defensive,lu,600435.SH,北方导航,军工装备,高端装备,0.6999946943742064,7.0,94.0,"{'theme': 0.2, 'concept': 1.0, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 卫星通信方向/高端装备 2板 封单比18.1% 涨停时间09:35 题材内涨停2家 概念内涨停7家 驱动概念[高端装备] 成交19.1亿,卫星通信+军工制导+央企,2连板 换手承接量比0.93,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收19.82,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-01-07,2026-01-08,defensive,lu,600266.SH,城建发展,房地产,商业航天,0.8007384926613792,17.0,88.0,"{'theme': 0.4, 'concept': 1.0, 'ladder': 1.0, 'seal': 0.4, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 商业航天方向/商业航天 4板 封单比6.6% 涨停时间09:25 题材内涨停3家 概念内涨停17家 驱动概念[商业航天] 成交16.1亿,商业航天+北京国资+房地产,4连板 换手承接量比1.68,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收6.75,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-01-07,2026-01-08,defensive,nlu,603011.SH,合锻智能,专用设备,可控核聚变,2.5305759668036165,8.0,90.609375,"{'sector': 0.774375, 'trend': 1.0, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[专用设备](当日涨幅分位75%, 板块涨停5家) 驱动概念[可控核聚变] 距60日高点10.2% 20日涨幅17.8%",板块[专用设备]轮动延续/资金承接/概念热度,收盘25.84 MA20上方 量比1.19,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收25.84,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-01-08,2026-01-09,normal,lu,001400.SZ,江顺科技,专用设备,商业航天,3.562659386270295,37.0,95.5,"{'theme': 1.0, 'concept': 1.0, 'ladder': 1.0, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 商业航天方向/商业航天 3板 封单比10.9% 涨停时间09:35 题材内涨停18家 概念内涨停37家 驱动概念[商业航天] 成交3.1亿,商业航天+液冷服务器+铝挤压模具,3连板 换手承接量比0.84,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收103.26,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-01-08,2026-01-09,normal,lu,601399.SH,国机重装,专用设备,可控核聚变,3.0182086778254957,11.0,93.5,"{'theme': 1.0, 'concept': 1.0, 'ladder': 0.9, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 可控核聚变方向/可控核聚变 2板 封单比14.8% 涨停时间09:34 题材内涨停6家 概念内涨停11家 驱动概念[可控核聚变] 成交15.5亿,可控核聚变+工业母机+央企,2连板 换手承接量比0.85,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收6.06,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-01-08,2026-01-09,normal,nlu,000917.SZ,电广传媒,文化传媒,物联网,1.478250124642444,10.0,91.00390625,"{'sector': 0.79015625, 'trend': 1.0, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[文化传媒](当日涨幅分位85%, 板块涨停1家) 驱动概念[物联网] 距60日高点11.8% 20日涨幅18.6%",板块[文化传媒]轮动延续/资金承接/概念热度,收盘10.91 MA20上方 量比0.87,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收10.91,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-01-08,2026-01-09,normal,nlu,002297.SZ,博云新材,军工装备,商业航天,3.562659386270295,37.0,89.63671875,"{'sector': 0.9854687500000001, 'trend': 1.0, 'pos': 0.6, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[军工装备](当日涨幅分位99%, 板块涨停7家) 驱动概念[商业航天] 距60日高点7.4% 20日涨幅23.0%",板块[军工装备]轮动延续/资金承接/概念热度,收盘12.62 MA20上方 量比1.11,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收12.62,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-01-09,2026-01-12,aggressive,lu,001400.SZ,江顺科技,专用设备,商业航天,2.7324746281208068,23.0,92.5,"{'theme': 1.0, 'concept': 1.0, 'ladder': 1.0, 'seal': 0.7, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 商业航天方向/商业航天 4板 封单比10.3% 涨停时间09:49 题材内涨停16家 概念内涨停23家 驱动概念[商业航天] 成交4.4亿,商业航天+液冷服务器+铝挤压模具,4连板 换手承接量比1.05,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收113.59,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-01-09,2026-01-12,aggressive,lu,002519.SZ,银河电子,军工电子,军工信息化,2.7618094787904335,3.0,89.0,"{'theme': 1.0, 'concept': 0.8, 'ladder': 0.6, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 商业航天方向/军工信息化 5板 封单比37.9% 涨停时间09:31 题材内涨停16家 概念内涨停3家 驱动概念[军工信息化] 成交7.8亿,商业航天+军工电子+储能,5连板 换手承接量比0.83,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收10.43,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-01-12,2026-01-13,aggressive,lu,601106.SH,中国一重,专用设备,商业航天,6.307158848862082,47.0,95.5,"{'theme': 1.0, 'concept': 1.0, 'ladder': 1.0, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 商业航天方向/商业航天 4板 封单比12.0% 涨停时间09:37 题材内涨停34家 概念内涨停47家 驱动概念[商业航天] 成交22.4亿,商业航天+可控核聚变+资产出售,4连板 换手承接量比1.45,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收5.95,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-01-12,2026-01-13,aggressive,lu,000503.SZ,国新健康,软件开发,AI智能体,7.153599039340541,57.0,89.0,"{'theme': 1.0, 'concept': 1.0, 'ladder': 0.9, 'seal': 0.4, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: AI智能体方向/AI智能体 2板 封单比5.0% 涨停时间09:25 题材内涨停21家 概念内涨停57家 驱动概念[AI智能体] 成交11.7亿,AI智能体+DRG/DIP+央企,2连板 换手承接量比2.72,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收11.61,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-01-13,2026-01-14,defensive,lu,601992.SH,金隅集团,建筑材料,装配式建筑,-0.5019756639819684,4.0,97.0,"{'theme': 0.8, 'concept': 1.0, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 商业航天方向/装配式建筑 2板 封单比86.1% 涨停时间09:30 题材内涨停5家 概念内涨停4家 驱动概念[装配式建筑] 成交3.9亿,商业航天+可控核聚变+北京国资,2连板 换手承接量比1.10,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收2.13,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-01-13,2026-01-14,defensive,lu,002219.SZ,新里程,医疗服务,创新药,1.641959916488589,7.0,89.0,"{'theme': 0.6, 'concept': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: AI医疗方向/创新药 1板 封单比21.5% 涨停时间09:30 题材内涨停4家 概念内涨停7家 驱动概念[创新药] 成交5.2亿,AI医疗+银发经济+资产注入+医疗服务,1连板 换手承接量比2.13,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收2.5,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-01-13,2026-01-14,defensive,nlu,603799.SH,华友钴业,能源金属,盐湖提锂,0.547316384180796,0.0,71.30859375,"{'sector': 0.57234375, 'trend': 1.0, 'pos': 0.6, 'mom': 1.0, 'liq': 1.0, 'recog': 0.2}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[能源金属](当日涨幅分位82%, 板块涨停0家) 驱动概念[盐湖提锂] 距60日高点5.6% 20日涨幅22.7%",板块[能源金属]轮动延续/资金承接/概念热度,收盘74.50 MA20上方 量比0.86,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收74.50,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-01-14,2026-01-15,normal,lu,600662.SH,外服控股,其他社会服务,云办公,4.518103561332443,5.0,98.0,"{'theme': 1.0, 'concept': 1.0, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: AI应用方向/云办公 2板 封单比23.7% 涨停时间09:38 题材内涨停7家 概念内涨停5家 驱动概念[云办公] 成交4.6亿,AI应用+人力资源服务+上海国企改革,2连板 换手承接量比2.40,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收6.25,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-01-14,2026-01-15,normal,lu,002879.SZ,长缆科技,电网设备,数据中心(AIDC),1.795647005298151,18.0,91.0,"{'theme': 1.0, 'concept': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 商业航天方向/数据中心(AIDC) 1板 封单比23.2% 涨停时间09:25 题材内涨停11家 概念内涨停18家 驱动概念[数据中心(AIDC)] 成交3.0亿,商业航天+超高压电缆+液冷+股份支付费用冲回,1连板 换手承接量比1.15,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收20.76,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-01-14,2026-01-15,normal,nlu,601399.SH,国机重装,专用设备,创投,1.0089650183433996,16.0,90.19140625,"{'sector': 0.7576562499999999, 'trend': 1.0, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[专用设备](当日涨幅分位72%, 板块涨停4家) 驱动概念[创投] 距60日高点10.1% 20日涨幅11.2%",板块[专用设备]轮动延续/资金承接/概念热度,收盘5.98 MA20上方 量比0.74,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收5.98,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-01-14,2026-01-15,normal,nlu,002027.SZ,分众传媒,文化传媒,AI应用,4.275546932373486,38.0,89.46875,"{'sector': 0.97875, 'trend': 1.0, 'pos': 0.6, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[文化传媒](当日涨幅分位97%, 板块涨停8家) 驱动概念[AI应用] 距60日高点6.3% 20日涨幅9.2%",板块[文化传媒]轮动延续/资金承接/概念热度,收盘7.50 MA20上方 量比1.16,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收7.50,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-01-15,2026-01-16,defensive,lu,600662.SH,外服控股,其他社会服务,上海国企改革,0.22408882994444657,2.0,81.0,"{'theme': 0.2, 'concept': 0.6, 'ladder': 1.0, 'seal': 0.4, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: AI应用方向/上海国企改革 3板 封单比5.2% 涨停时间09:30 题材内涨停2家 概念内涨停2家 驱动概念[上海国企改革] 成交9.9亿,AI应用+人力资源服务+上海国企改革,3连板 换手承接量比2.49,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收6.88,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-01-15,2026-01-16,defensive,lu,002119.SZ,康强电子,半导体,存储芯片,2.330094020890816,7.0,77.0,"{'theme': 0.2, 'concept': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 0.5, 'liq': 1.0, 'struct': 1.0}",涨停组: 存储芯片方向/存储芯片 1板 封单比15.1% 涨停时间13:24 题材内涨停2家 概念内涨停7家 驱动概念[存储芯片] 成交9.9亿,存储芯片+封装材料+回购,1连板 换手承接量比1.12,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收19.86,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-01-15,2026-01-16,defensive,nlu,002156.SZ,通富微电,半导体,存储芯片,2.330094020890816,7.0,87.0,"{'sector': 0.8800000000000001, 'trend': 1.0, 'pos': 0.6, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[半导体](当日涨幅分位91%, 板块涨停4家) 驱动概念[存储芯片] 距60日高点8.1% 20日涨幅20.7%",板块[半导体]轮动延续/资金承接/概念热度,收盘42.55 MA20上方 量比0.90,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收42.55,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-01-16,2026-01-19,defensive,lu,002119.SZ,康强电子,半导体,存储芯片,4.07495966310667,8.0,89.5,"{'theme': 0.2, 'concept': 1.0, 'ladder': 0.9, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 存储芯片方向/存储芯片 2板 封单比9.2% 涨停时间09:30 题材内涨停2家 概念内涨停8家 驱动概念[存储芯片] 成交15.5亿,存储芯片+封装材料+回购,2连板 换手承接量比1.55,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收21.85,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-01-16,2026-01-19,defensive,lu,002339.SZ,积成电子,电网设备,特高压,2.158697165276613,7.0,88.0,"{'theme': 1.0, 'concept': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 电网设备方向/特高压 1板 封单比26.6% 涨停时间10:24 题材内涨停6家 概念内涨停7家 驱动概念[特高压] 成交7.2亿,电网设备+中标+特高压,1连板 换手承接量比1.58,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收10.36,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-01-16,2026-01-19,defensive,nlu,603296.SH,华勤技术,消费电子,共封装光学(CPO),1.9773255256395617,5.0,89.9921875,"{'sector': 0.8696875, 'trend': 1.0, 'pos': 0.85, 'mom': 0.7, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[消费电子](当日涨幅分位88%, 板块涨停2家) 驱动概念[共封装光学(CPO)] 距60日高点12.0% 20日涨幅4.4%",板块[消费电子]轮动延续/资金承接/概念热度,收盘68.97 MA20上方 量比1.05,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收68.97,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-01-19,2026-01-20,normal,lu,601616.SH,广电电气,电网设备,智能电网,2.9339805373246985,19.0,98.0,"{'theme': 1.0, 'concept': 1.0, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 电网设备方向/智能电网 2板 封单比17.9% 涨停时间09:31 题材内涨停6家 概念内涨停19家 驱动概念[智能电网] 成交6.5亿,电网设备+数据中心+出口,2连板 换手承接量比1.62,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收5.04,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-01-19,2026-01-20,normal,lu,002339.SZ,积成电子,电网设备,特高压,4.286303761569954,18.0,98.0,"{'theme': 1.0, 'concept': 1.0, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 电网设备方向/特高压 2板 封单比15.3% 涨停时间09:34 题材内涨停6家 概念内涨停18家 驱动概念[特高压] 成交7.5亿,电网设备+中标+特高压,2连板 换手承接量比1.35,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收11.4,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-01-19,2026-01-20,normal,nlu,002389.SZ,航天彩虹,军工装备,光伏概念,1.8712524858482071,18.0,84.9375,"{'sector': 0.7075, 'trend': 0.8, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[军工装备](当日涨幅分位92%, 板块涨停5家) 驱动概念[光伏概念] 距60日高点12.9% 20日涨幅9.6%",板块[军工装备]轮动延续/资金承接/概念热度,收盘25.62 MA20上方 量比0.70,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收25.62,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-01-19,2026-01-20,normal,nlu,002738.SZ,中矿资源,小金属,一带一路,1.4768956742612804,13.0,83.828125,"{'sector': 0.663125, 'trend': 0.8, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[小金属](当日涨幅分位81%, 板块涨停0家) 驱动概念[一带一路] 距60日高点10.9% 20日涨幅26.2%",板块[小金属]轮动延续/资金承接/概念热度,收盘82.67 MA20上方 量比0.61,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收82.67,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-01-20,2026-01-21,normal,lu,601616.SH,广电电气,电网设备,绿色电力,0.29734546326809497,4.0,97.0,"{'theme': 0.4, 'concept': 1.0, 'ladder': 1.0, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 电网设备方向/绿色电力 3板 封单比45.4% 涨停时间09:30 题材内涨停3家 概念内涨停4家 驱动概念[绿色电力] 成交4.0亿,电网设备+数据中心+出口,3连板 换手承接量比0.90,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收5.54,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-01-20,2026-01-21,normal,lu,600230.SH,沧州大化,化学制品,央企国企改革,-0.11613747002834351,5.0,87.5,"{'theme': 0.4, 'concept': 1.0, 'ladder': 0.9, 'seal': 0.7, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 化工方向/央企国企改革 2板 封单比9.6% 涨停时间10:14 题材内涨停3家 概念内涨停5家 驱动概念[央企国企改革] 成交5.7亿,化工+TDI涨价+聚碳酸酯（PC）+国企改革,2连板 换手承接量比1.66,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收18.15,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-01-20,2026-01-21,normal,nlu,002354.SZ,天娱数科,文化传媒,小红书概念,0.3158129115224062,3.0,83.4765625,"{'sector': 0.6490625000000001, 'trend': 0.8, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[文化传媒](当日涨幅分位79%, 板块涨停4家) 驱动概念[小红书概念] 距60日高点12.9% 20日涨幅19.3%",板块[文化传媒]轮动延续/资金承接/概念热度,收盘7.41 MA20上方 量比0.52,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收7.41,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-01-20,2026-01-21,normal,nlu,002213.SZ,大为股份,半导体,小金属概念,0.0073866073695416645,2.0,83.12890625,"{'sector': 0.71515625, 'trend': 1.0, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 0.4}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[半导体](当日涨幅分位68%, 板块涨停1家) 驱动概念[小金属概念] 距60日高点13.4% 20日涨幅25.3%",板块[半导体]轮动延续/资金承接/概念热度,收盘31.72 MA20上方 量比1.00,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收31.72,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-01-21,2026-01-22,defensive,lu,002809.SZ,红墙股份,化学制品,专精特新,1.2936663684883332,15.0,94.0,"{'theme': 0.2, 'concept': 1.0, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 环氧丙烷方向/专精特新 2板 封单比16.9% 涨停时间09:30 题材内涨停2家 概念内涨停15家 驱动概念[专精特新] 成交3.6亿,环氧丙烷+化工+装配式建筑,2连板 换手承接量比2.45,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收13.31,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-01-21,2026-01-22,defensive,lu,603023.SH,威帝股份,汽车零部件,汽车电子,1.9852157711905738,11.0,82.5,"{'theme': 0.2, 'concept': 1.0, 'ladder': 0.55, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 重大资产重组方向/汽车电子 1板 封单比10.4% 涨停时间09:33 题材内涨停2家 概念内涨停11家 驱动概念[汽车电子] 成交4.1亿,重大资产重组+乘用车拓展+无人驾驶+国企改革,1连板 换手承接量比1.01,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收6.11,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
2026-01-21,2026-01-22,defensive,nlu,002463.SZ,沪电股份,元件,PCB概念,2.7928383780296606,6.0,91.76953125,"{'sector': 0.9407812500000001, 'trend': 1.0, 'pos': 0.85, 'mom': 0.7, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[元件](当日涨幅分位96%, 板块涨停2家) 驱动概念[PCB概念] 距60日高点11.0% 20日涨幅3.7%",板块[元件]轮动延续/资金承接/概念热度,收盘73.66 MA20上方 量比1.00,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收73.66,板块退潮补跌/概念退潮/资金承接不足/持续阴跌,1
2026-01-22,2026-01-23,normal,lu,002342.SZ,巨力索具,通用设备,商业航天,2.6550221376471006,26.0,92.0,"{'theme': 1.0, 'concept': 1.0, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 0.6}",涨停组: 商业航天方向/商业航天 2板 封单比17.3% 涨停时间09:31 题材内涨停8家 概念内涨停26家 驱动概念[商业航天] 成交12.7亿,商业航天+深海系泊+索具龙头,2连板 换手承接量比0.71,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收12.31,高位情绪兑现/次日低开大幅回撤/炸板断板/概念退潮,1
